Date,Type,BUY Time,BUY Price,BUY Pattern,Earning(%),SL Price,TP Price,SELL Time,SELL Price,SELL Pattern,Chance,BUY2 Time,2nd Time,2nd Price,2nd Pattern,2nd Earning(%),2nd Chance,Total Earning(%),Final Chance,First
2023-12-22,C-PUT,10:25:00,51.0739,Upper-Long-Green-Green,-0.49712,50.82,51.836,10:55:00,50.82,Long-Long-Red-Red,0,50.82,14:30:00,50.017500000000005,Long-Upper-Red-Red,1.5791,1,1.082,1,4.761904761904762
2023-12-26,P-CALL,09:50:00,49.965,Bottom-Long-Green-Red,-0.70049,50.315,47.865,10:50:00,50.315,Long-Long-Green-Green,0,50.4,11:45:00,51.62999999999999,Long-Long-Green-Green,2.4405,1,1.74,1,40.00000000000284
2023-12-27,P-CALL,10:05:00,54.1146,Upper-Long-Red-Red,-1.3959,54.87,49.582,11:10:00,54.87,Upper-Long-Green-Green,0,54.88,13:10:00,55.66000000000002,Upper-Long-Green-Green,1.4213,1,0.025356,1,43.47826086956199
2023-12-28,PUT,10:35:00,55.72,Upper-Long-Green-Red,0.80761,56.05,53.74,15:55:00,55.27,Long-Upper-Red-Green,1,0.0,None,0.0,Long-Upper-Red-Green,0,-1,0.80761,1,0
2024-01-02,CALL,09:55:00,54.03,Bottom-Long-Red-Green,8.6619,53.25,58.71,15:50:00,58.71000000000001,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,8.6619,1,0
2024-01-03,C-NULL,09:55:00,58.58,Bottom-Long-Red-Green,-1.1268,57.92,62.541,11:00:00,57.9199,Long-Upper-Red-Green,0,58.2885,None,0.0,Long-Upper-Red-Green,0,-1,-1.1268,0,7.375643224700941
2024-01-05,C-NULL,11:55:00,58.0845,Bottom-Long-Red-Green,-0.31764,57.9,58.638,12:00:00,57.9,Long-Long-Green-Red,0,57.88,None,0.0,Long-Long-Green-Red,0,-1,-0.31764,0,0.0
2024-01-08,CALL,10:30:00,55.3199,Upper-Long-Red-Green,4.7905,54.47,60.419,15:55:00,57.97,Bottom-Long-Red-Green,1,0.0,None,0.0,Bottom-Long-Red-Green,0,-1,4.7905,1,0
2024-01-09,P-CALL,10:00:00,58.95,Long-Long-Green-Red,-0.78032,59.41,56.19,10:15:00,59.41,Upper-Long-Green-Green,0,59.9,13:55:00,58.7005,Bottom-Long-Red-Red,-2.0025,0,-2.7828,0,63.60327570518838
2024-01-10,P-CALL,09:55:00,58.5401,Upper-Long-Green-Red,-2.1864,59.82,50.861,14:00:00,59.82,Long-Long-Green-Green,0,59.95,15:55:00,59.79,Bottom-Upper-Green-Red,2.1351,1,-0.051247,0,49.99999999999112
2024-01-11,P-CALL,13:05:00,58.53,Upper-Long-Green-Red,-0.1196,58.6,58.32,13:10:00,58.6,Long-Long-Red-Green,0,58.61,14:00:00,58.9118,Long-Long-Green-Green,0.51493,1,0.39533,1,62.57822277847347
2024-01-16,PUT,11:00:00,60.65,Bottom-Long-Green-Red,1.1871,60.89,59.93,12:35:00,59.92999999999999,Long-Upper-Red-Red,1,0.0,None,0.0,Long-Upper-Red-Red,0,-1,1.1871,1,0
2024-01-22,P-CALL,11:30:00,53.535,Long-Long-Red-Red,-1.0554,54.1,50.145,12:20:00,54.1,Long-Long-Green-Green,0,54.09,13:10:00,53.6007,Long-Long-Red-Red,-0.9046,0,-1.96,0,46.666666666664774
2024-01-23,CALL,10:10:00,52.94,Upper-Long-Green-Green,0.22667,52.05,58.28,15:55:00,53.06,Bottom-Long-Red-Red,1,0.0,None,0.0,Bottom-Long-Red-Red,0,-1,0.22667,1,0
2024-01-24,CALL,10:45:00,52.43,Long-Long-Green-Green,0.82014,51.916,55.515,15:55:00,52.86,Long-Long-Red-Red,1,0.0,None,0.0,Long-Long-Red-Red,0,-1,0.82014,1,0
2024-01-25,CALL,10:10:00,53.46,Upper-Long-Red-Green,-0.31799,52.68,58.14,15:55:00,53.29,Long-Bottom-Green-Red,0,0.0,None,0.0,Long-Bottom-Green-Red,0,-1,-0.31799,0,0
2024-01-26,PUT,09:55:00,52.894,Bottom-Long-Red-Red,0.85832,53.57,48.838,15:55:00,52.44,Upper-Long-Green-Green,1,0.0,None,0.0,Upper-Long-Green-Green,0,-1,0.85832,1,0
2024-01-29,C-NULL,09:55:00,51.5005,Long-Long-Red-Green,-0.97184,51,54.504,11:50:00,51.0,Bottom-Upper-Red-Green,0,51.07,None,0.0,Bottom-Upper-Red-Green,0,-1,-0.97184,0,41.17647058823087
2024-01-30,C-PUT,10:00:00,52.0195,Upper-Long-Red-Green,-0.96022,51.52,55.016,11:20:00,51.52,Bottom-Long-Red-Red,0,51.3073,15:55:00,51.0,Bottom-Long-Green-Red,1.9598,1,0.99963,1,53.619302949067325
2024-02-01,C-NULL,09:55:00,50.05,Long-Long-Red-Green,-0.54945,49.775,51.7,10:05:00,49.775,Upper-Long-Red-Green,0,50.085,None,0.0,Upper-Long-Red-Green,0,-1,-0.54945,0,25.92592592592378
2024-02-02,CALL,09:50:00,51.32,Long-Long-Red-Green,3.8387,50.9,53.84,15:55:00,53.29,Long-Long-Red-Red,1,0.0,None,0.0,Long-Long-Red-Red,0,-1,3.8387,1,0
2024-02-06,C-PUT,10:10:00,55.54,Long-Long-Red-Green,-1.4044,54.76,60.22,13:45:00,54.76,Bottom-Long-Green-Red,0,54.78,13:55:00,54.96,Upper-Long-Green-Green,-0.32859,0,-1.733,0,38.61003861003636
2024-02-07,P-NULL,09:55:00,55.45,Long-Long-Green-Red,-0.79351,55.89,52.81,10:15:00,55.89,Long-Long-Green-Green,0,56.22,None,0.0,Long-Long-Green-Green,0,-1,-0.79351,0,100.0
2024-02-08,C-PUT,09:50:00,58.7,Upper-Long-Green-Green,-1.3799,57.89,63.56,11:30:00,57.89,Long-Long-Green-Red,0,57.98,11:35:00,58.18,Long-Long-Red-Green,-0.34495,0,-1.7248,0,7.468605419695394
2024-02-12,PUT,09:50:00,59.705,Long-Long-Red-Red,0.94632,60.26,56.375,15:55:00,59.14,Long-Long-Green-Red,1,0.0,None,0.0,Long-Long-Green-Red,0,-1,0.94632,1,0
2024-02-13,C-NULL,14:35:00,59.56,Upper-Long-Red-Green,-0.67159,59.16,61.96,15:05:00,59.16,Long-Upper-Red-Green,0,59.188,None,0.0,Long-Upper-Red-Green,0,-1,-0.67159,0,48.751486325803405
2024-02-14,PUT,10:00:00,62.4009,Long-Long-Red-Red,-0.33509,63.699,54.611,15:55:00,62.61,Bottom-Upper-Green-Red,0,0.0,None,0.0,Bottom-Upper-Green-Red,0,-1,-0.33509,0,0
2024-02-15,P-CALL,09:55:00,63.38,Upper-Long-Green-Red,-0.56784,63.74,61.221,10:05:00,63.7399,Long-Upper-Green-Green,0,63.8315,10:55:00,63.13,Long-Long-Red-Red,-1.099,0,-1.6668,0,13.161465400272352
2024-02-16,P-CALL,09:55:00,63.375,Bottom-Long-Red-Red,-0.98619,64,59.625,10:10:00,64.0,Upper-Long-Green-Green,0,64.0,15:55:00,64.28,Long-Long-Red-Green,1.428,1,0.44181,1,54.595086442220676
2024-02-20,C-PUT,09:50:00,64.5101,Bottom-Long-Green-Green,-0.99225,63.87,68.351,10:20:00,63.87,Long-Bottom-Red-Red,0,63.8668,15:55:00,63.55,Long-Bottom-Green-Red,1.4883,1,0.49605,1,62.54381572358595
2024-02-21,C-NULL,10:20:00,62.253,Upper-Long-Green-Green,-0.9365,61.67,65.751,14:00:00,61.67,Long-Upper-Red-Red,0,61.7,None,0.0,Long-Upper-Red-Red,0,-1,-0.9365,0,34.33395872420251
2024-02-22,CALL,10:55:00,63.7,Long-Long-Red-Green,0.63579,63.33,65.92,15:55:00,64.105,Bottom-Bottom-Red-Green,1,0.0,None,0.0,Bottom-Bottom-Red-Green,0,-1,0.63579,1,0
2024-02-23,P-NULL,10:30:00,63.19,Upper-Long-Green-Red,-0.35464,63.414,62.518,11:45:00,63.4141,Upper-Bottom-Red-Green,0,63.35,None,0.0,Upper-Bottom-Red-Green,0,-1,-0.35464,0,74.19354838709752
2024-02-27,CALL,09:50:00,66.3,Long-Long-Green-Green,1.9306,65.53,70.92,15:55:00,67.58,Upper-Long-Red-Red,1,0.0,None,0.0,Upper-Long-Red-Red,0,-1,1.9306,1,0
2024-03-01,C-NULL,10:50:00,82.48,Long-Long-Green-Green,-1.7944,81,91.36,11:15:00,81.0,Long-Upper-Red-Red,0,81.41,None,0.0,Long-Upper-Red-Red,0,-1,-1.7944,0,27.536231884059227
2024-03-05,PUT,09:55:00,86.9281,Bottom-Long-Green-Red,0.29691,87.65,82.597,15:55:00,86.67,Bottom-Long-Green-Green,1,0.0,None,0.0,Bottom-Long-Green-Green,0,-1,0.29691,1,0
2024-03-06,CALL,10:45:00,86.52,Long-Long-Green-Green,1.1385,85.85,90.54,15:55:00,87.505,Long-Upper-Green-Green,1,0.0,None,0.0,Long-Upper-Green-Green,0,-1,1.1385,1,0
2024-03-07,P-CALL,09:50:00,87.89,Upper-Long-Red-Red,-0.63659,88.45,84.533,09:55:00,88.4495,Long-Long-Red-Green,0,88.9,15:55:00,89.679,Upper-Upper-Red-Green,2.0355,1,1.3989,1,42.10526315789285
2024-03-08,C-NULL,09:50:00,90.22,Bottom-Long-Red-Green,-0.73155,89.56,94.18,10:50:00,89.56,Upper-Upper-Red-Green,0,89.935,None,0.0,Upper-Upper-Red-Green,0,-1,-0.73155,0,4.285714285714344
2024-03-11,P-NULL,13:40:00,84.01,Bottom-Long-Red-Red,-0.63088,84.54,80.83,13:55:00,84.54,Long-Long-Green-Green,0,84.53,None,0.0,Long-Long-Green-Green,0,-1,-0.63088,0,100.0
2024-03-12,P-CALL,10:35:00,87.3375,Long-Long-Red-Red,-0.90728,88.13,82.583,10:50:00,88.1299,Upper-Long-Green-Green,0,88.31,15:55:00,91.24,Long-Upper-Green-Green,4.4683,1,3.561,1,62.49999999999778
2024-03-13,P-NULL,09:50:00,94.22,Upper-Long-Red-Red,-1.3161,95.46,86.78,14:30:00,95.46,Upper-Long-Red-Green,0,95.57,None,0.0,Upper-Long-Red-Green,0,-1,-1.3161,0,100.0
2024-03-14,PUT,09:50:00,97.53,Long-Long-Green-Red,4.3166,99.464,85.927,15:55:00,93.32,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,4.3166,1,0
2024-03-15,PUT,10:05:00,92.35,Long-Long-Green-Red,-0.59556,93.75,83.95,15:55:00,92.9,Long-Long-Red-Green,0,0.0,None,0.0,Long-Long-Red-Green,0,-1,-0.59556,0,0
2024-03-18,PUT,09:50:00,90.71,Upper-Long-Green-Red,1.1741,91.7,84.77,15:55:00,89.645,Long-Bottom-Green-Red,1,0.0,None,0.0,Long-Bottom-Green-Red,0,-1,1.1741,1,0
2024-03-19,C-NULL,09:55:00,86.39,Long-Long-Green-Green,-1.3427,85.23,93.35,10:15:00,85.23,Upper-Upper-Green-Red,0,85.63,None,0.0,Upper-Upper-Green-Red,0,-1,-1.3427,0,0.0
2024-03-20,P-CALL,11:20:00,87.29,Long-Long-Red-Red,-0.73892,87.935,83.42,13:00:00,87.935,Long-Upper-Green-Green,0,87.94,13:15:00,87.65,Bottom-Bottom-Red-Red,-0.32977,0,-1.0687,0,30.769230769233012
2024-03-21,C-NULL,10:40:00,92.39,Upper-Long-Green-Green,-0.97413,91.49,97.79,15:20:00,91.49,Long-Long-Red-Red,0,91.48,None,0.0,Long-Long-Red-Red,0,-1,-0.97413,0,0
2024-03-22,PUT,10:00:00,91.87,Bottom-Long-Green-Red,-0.64765,93.58,81.611,15:55:00,92.465,Long-Long-Green-Green,0,0.0,None,0.0,Long-Long-Green-Green,0,-1,-0.64765,0,0
2024-03-25,C-NULL,09:55:00,94.18,Long-Long-Red-Green,-1.0406,93.2,100.06,10:40:00,93.2,Long-Long-Red-Red,0,93.25,None,0.0,Long-Long-Red-Red,0,-1,-1.0406,0,0.0
2024-03-26,C-NULL,09:50:00,93.9,Bottom-Long-Red-Green,-0.61768,93.32,97.38,10:20:00,93.32,Long-Upper-Red-Green,0,93.515,None,0.0,Long-Upper-Red-Green,0,-1,-0.61768,0,0.0
2024-04-01,PUT,10:20:00,84.3,Bottom-Long-Green-Red,1.9988,85.11,79.44,15:55:00,82.615,Long-Upper-Red-Green,1,0.0,None,0.0,Long-Upper-Red-Green,0,-1,1.9988,1,0
2024-04-02,PUT,09:55:00,79.39,Upper-Long-Green-Red,0.45346,80.27,74.11,15:55:00,79.03,Bottom-Bottom-Green-Red,1,0.0,None,0.0,Bottom-Bottom-Green-Red,0,-1,0.45346,1,0
2024-04-03,C-NULL,09:50:00,78.11,Upper-Long-Green-Green,-1.0113,77.32,82.849,10:00:00,77.3201,Bottom-Long-Red-Red,0,77.5,None,0.0,Bottom-Long-Red-Red,0,-1,-1.0113,0,0.0
2024-04-04,C-NULL,10:10:00,80.035,Bottom-Long-Red-Green,-0.89323,79.32,84.324,10:30:00,79.3201,Long-Upper-Red-Green,0,79.7497,None,0.0,Long-Upper-Red-Green,0,-1,-0.89323,0,0.1109877913413768
2024-04-08,PUT,09:50:00,83.51,Long-Long-Green-Red,-0.37121,84.85,75.47,15:55:00,83.82,Long-Bottom-Red-Green,0,0.0,None,0.0,Long-Bottom-Red-Green,0,-1,-0.37121,0,0
2024-04-09,C-PUT,10:20:00,82.58,Upper-Long-Green-Green,-1.1746,81.61,88.4,10:40:00,81.61,Long-Long-Red-Red,0,81.0,12:20:00,82.09,Upper-Long-Green-Green,-1.3457,0,-2.5203,0,23.834745762712704
2024-04-10,P-NULL,09:50:00,82.97,Long-Long-Red-Red,-1.0667,83.855,77.66,11:20:00,83.855,Long-Bottom-Green-Green,0,83.73,None,0.0,Long-Bottom-Green-Green,0,-1,-1.0667,0,100.0
2024-04-11,C-PUT,09:55:00,84.34,Long-Long-Green-Green,-1.7378,82.874,93.134,14:00:00,82.8743,Long-Long-Red-Red,0,82.82,15:40:00,81.43999999999997,Bottom-Long-Green-Red,1.6663,1,-0.071583,0,4.229848363920176
2024-04-12,PUT,10:30:00,79.36,Bottom-Long-Red-Red,-0.19531,80.03,75.34,15:55:00,79.515,Upper-Long-Red-Green,0,0.0,None,0.0,Upper-Long-Red-Green,0,-1,-0.19531,0,0
2024-04-16,C-NULL,10:00:00,73.4411,Long-Long-Green-Green,-1.227,72.54,78.848,12:20:00,72.54,Upper-Upper-Red-Green,0,72.84,None,0.0,Upper-Upper-Red-Green,0,-1,-1.227,0,4.347826086952761
2024-04-17,C-PUT,13:55:00,71.92,Long-Long-Green-Green,-0.54227,71.53,74.26,14:10:00,71.53,Long-Long-Red-Red,0,71.47,15:55:00,71.08,Long-Long-Red-Green,1.168,1,0.6257,1,25.0
2024-04-18,P-CALL,10:05:00,70.985,Long-Long-Green-Red,-0.75368,71.52,67.775,10:15:00,71.52,Long-Long-Green-Green,0,71.6975,13:00:00,70.9401,Long-Long-Red-Red,-1.0564,0,-1.8101,0,77.13414634146126
2024-04-22,PUT,09:55:00,69.76,Bottom-Long-Green-Red,0.88876,70.51,65.26,15:55:00,69.14,Long-Long-Green-Red,1,0.0,None,0.0,Long-Long-Green-Red,0,-1,0.88876,1,0
2024-04-23,P-NULL,10:05:00,70.6524,Long-Long-Red-Red,-1.7092,71.86,63.407,12:50:00,71.86,Bottom-Long-Green-Green,0,72.0,None,0.0,Bottom-Long-Green-Green,0,-1,-1.7092,0,28.57142857143437
2024-04-24,PUT,10:00:00,73.66,Bottom-Long-Red-Red,1.8599,74.75,67.12,15:55:00,72.29,Bottom-Long-Red-Green,1,0.0,None,0.0,Bottom-Long-Red-Green,0,-1,1.8599,1,0
2024-04-26,CALL,09:50:00,72.56,Upper-Long-Red-Green,1.0474,71.82,77,15:55:00,73.32,Long-Upper-Green-Red,1,0.0,None,0.0,Long-Upper-Green-Red,0,-1,1.0474,1,0
2024-04-29,CALL,10:05:00,73.54,Long-Long-Green-Green,0.013598,72.6,79.18,15:55:00,73.55,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,0.013598,1,0
2024-05-01,P-CALL,12:00:00,71.2,Bottom-Long-Red-Red,-0.81447,71.78,67.721,12:15:00,71.7799,Upper-Long-Green-Green,0,71.81,14:40:00,73.34000000000002,Upper-Long-Red-Green,2.1306,1,1.3162,1,0.0
2024-05-02,P-NULL,09:50:00,70.99,Upper-Long-Red-Red,-1.1762,71.825,65.98,10:20:00,71.825,Long-Bottom-Green-Green,0,71.87,None,0.0,Long-Bottom-Green-Green,0,-1,-1.1762,0,100.0
2024-05-03,P-CALL,10:05:00,75.35,Bottom-Long-Green-Red,-1.221,76.27,69.83,10:50:00,76.27,Upper-Long-Green-Green,0,76.93,11:40:00,75.565,Bottom-Long-Red-Red,-1.7743,0,-2.9953,0,0.0
2024-05-07,PUT,10:20:00,74.26,Upper-Long-Red-Red,-3.8513,77.62,54.1,15:55:00,77.12,Long-Long-Green-Green,0,0.0,None,0.0,Long-Long-Green-Green,0,-1,-3.8513,0,0
2024-05-08,C-PUT,10:40:00,73.655,Upper-Long-Green-Green,-1.1065,72.84,78.545,11:10:00,72.84,Long-Bottom-Red-Red,0,72.99,11:35:00,73.23,Long-Long-Green-Green,-0.32881,0,-1.4353,0,54.761904761903956
2024-05-09,P-NULL,10:00:00,80.0,Long-Long-Green-Red,-1.3125,81.05,73.7,10:10:00,81.05,Long-Bottom-Green-Red,0,80.775,None,0.0,Long-Bottom-Green-Red,0,-1,-1.3125,0,85.84905660377345
2024-05-13,PUT,11:25:00,86.585,Upper-Long-Red-Red,-0.075302,86.918,85.584,15:55:00,86.6502,Long-Long-Red-Green,0,0.0,None,0.0,Long-Long-Red-Green,0,-1,-0.075302,0,0
2024-05-14,P-NULL,10:05:00,88.515,Bottom-Long-Red-Red,-0.99983,89.4,83.205,10:15:00,89.4,Long-Long-Green-Green,0,89.3899,None,0.0,Long-Long-Green-Green,0,-1,-0.99983,0,100.0
2024-05-15,P-NULL,10:25:00,92.45,Upper-Long-Green-Red,-0.52353,92.934,89.546,10:35:00,92.934,Long-Bottom-Green-Red,0,92.6,None,0.0,Long-Bottom-Green-Red,0,-1,-0.52353,0,82.4956239059783
2024-05-16,CALL,10:40:00,92.2,Long-Long-Green-Green,0.53145,91.6,95.8,15:55:00,92.69,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,0.53145,1,0
2024-05-17,P-CALL,10:05:00,92.77,Upper-Long-Green-Red,-0.40983,93.15,91.629,10:45:00,93.1502,Long-Long-Green-Green,0,93.2337,11:45:00,92.77,Long-Long-Red-Red,-0.49735,0,-0.90718,0,31.77387914229496
2024-05-20,CALL,10:00:00,93.85,Upper-Long-Red-Green,2.6958,93.12,98.23,15:55:00,96.38,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,2.6958,1,0
2024-05-21,P-NULL,10:00:00,93.8901,Upper-Long-Green-Red,-0.52178,94.38,90.951,10:10:00,94.38,Upper-Long-Green-Green,0,94.7,None,0.0,Upper-Long-Green-Green,0,-1,-0.52178,0,100.0
2024-05-22,PUT,09:55:00,97.62,Upper-Long-Red-Red,3.9951,98.848,90.252,15:55:00,93.72,Bottom-Upper-Green-Green,1,0.0,None,0.0,Bottom-Upper-Green-Green,0,-1,3.9951,1,0
2024-05-23,PUT,13:55:00,93.2161,Bottom-Long-Red-Red,1.9375,93.92,88.993,15:55:00,91.41,Upper-Bottom-Red-Green,1,0.0,None,0.0,Upper-Bottom-Red-Green,0,-1,1.9375,1,0
2024-05-24,P-CALL,09:50:00,92.36,Bottom-Long-Green-Red,-1.0826,93.36,86.361,10:15:00,93.3599,Long-Long-Green-Green,0,93.315,11:10:00,95.28,Long-Long-Green-Green,2.1058,1,1.0232,1,92.85714285714866
2024-05-28,CALL,14:30:00,81.75,Long-Long-Green-Green,1.0642,80.5,89.25,15:55:00,82.62,Bottom-Bottom-Red-Green,1,0.0,None,0.0,Bottom-Bottom-Red-Green,0,-1,1.0642,1,0
2024-05-29,CALL,10:20:00,79.9232,Long-Long-Red-Green,0.17116,79.11,84.802,15:55:00,80.06,Bottom-Upper-Red-Red,1,0.0,None,0.0,Bottom-Upper-Red-Red,0,-1,0.17116,1,0
2024-05-30,C-NULL,11:00:00,79.47,Upper-Long-Red-Green,-0.61658,78.98,82.41,11:15:00,78.98,Upper-Long-Red-Red,0,79.0,None,0.0,Upper-Long-Red-Red,0,-1,-0.61658,0,0.0
2024-06-03,C-NULL,12:40:00,76.25,Upper-Long-Red-Green,-0.59016,75.8,78.95,12:45:00,75.8,Long-Long-Green-Red,0,75.74,None,0.0,Long-Long-Green-Red,0,-1,-0.59016,0,0.0
2024-06-04,C-NULL,14:50:00,71.84,Upper-Long-Red-Green,-0.48719,71.49,72.89,15:05:00,71.49,Long-Long-Red-Red,0,71.425,None,0.0,Long-Long-Red-Red,0,-1,-0.48719,0,0.0
2024-06-05,P-CALL,09:55:00,71.9499,Bottom-Long-Green-Red,-1.4317,72.98,65.769,10:25:00,72.98,Long-Long-Green-Green,0,73.01,15:55:00,74.37,Long-Long-Red-Red,3.3636,1,1.9319,1,56.00000000000023
2024-06-06,CALL,10:20:00,73.465,Upper-Long-Red-Green,1.2659,73.155,74.395,10:35:00,74.39500000000001,Long-Bottom-Green-Red,1,0.0,None,0.0,Long-Bottom-Green-Red,0,-1,1.2659,1,0
2024-06-07,PUT,10:00:00,74.4,Bottom-Long-Red-Red,1.5995,75.11,70.14,15:55:00,73.21,Bottom-Upper-Green-Red,1,0.0,None,0.0,Bottom-Upper-Green-Red,0,-1,1.5995,1,0
2024-06-11,P-NULL,12:50:00,64.01,Upper-Long-Red-Red,-0.45305,64.3,63.14,13:20:00,64.3,Bottom-Long-Green-Green,0,64.4697,None,0.0,Bottom-Long-Green-Green,0,-1,-0.45305,0,0.5964214711645933
2024-06-12,C-PUT,09:50:00,66.91,Long-Long-Red-Green,-1.36,66,72.37,10:35:00,66.0,Long-Long-Red-Red,0,65.4,15:55:00,61.4,Bottom-Long-Red-Red,8.2349,1,6.8749,1,24.528301886791542
2024-06-13,CALL,09:50:00,60.1713,Bottom-Long-Red-Green,3.3799,59.565,63.809,15:55:00,62.205,Long-Upper-Green-Green,1,0.0,None,0.0,Long-Upper-Green-Green,0,-1,3.3799,1,0
2024-06-14,P-CALL,11:05:00,61.49,Upper-Long-Green-Red,-0.32509,61.69,60.89,11:15:00,61.6899,Long-Upper-Green-Green,0,61.68,11:30:00,61.4384,Long-Long-Red-Red,-0.3917,0,-0.71679,0,47.99999999999909
2024-06-17,CALL,11:05:00,58.2525,Long-Long-Green-Green,0.44204,57.3,63.968,15:55:00,58.51,Long-Bottom-Red-Green,1,0.0,None,0.0,Long-Bottom-Red-Green,0,-1,0.44204,1,0
2024-06-18,C-PUT,10:25:00,61.138,Bottom-Long-Red-Green,-0.79819,60.65,64.066,10:45:00,60.65,Long-Long-Red-Red,0,60.465,12:10:00,61.3999,Upper-Long-Red-Red,-1.5462,0,-2.3444,0,68.78354203935632
2024-06-21,P-CALL,09:55:00,61.17,Bottom-Long-Green-Red,-1.2588,61.94,56.55,10:15:00,61.94,Long-Long-Green-Green,0,61.9,10:35:00,61.27,Long-Long-Red-Red,-1.0178,0,-2.2766,0,20.581229156740278
2024-06-24,C-NULL,09:50:00,61.665,Upper-Long-Red-Green,-1.3865,60.81,66.795,13:45:00,60.81,Bottom-Long-Green-Red,0,60.83,None,0.0,Bottom-Long-Green-Red,0,-1,-1.3865,0,0.0
2024-06-25,C-PUT,10:10:00,56.65,Long-Long-Green-Green,-0.79435,56.2,59.35,10:55:00,56.2,Long-Long-Red-Red,0,56.06,15:20:00,56.5041,Upper-Bottom-Red-Green,-0.79219,0,-1.5865,0,100.0
2024-06-27,PUT,10:00:00,57.1,Upper-Long-Red-Red,-0.54291,57.6,54.1,15:55:00,57.41,Long-Long-Red-Green,0,0.0,None,0.0,Long-Long-Red-Green,0,-1,-0.54291,0,0
2024-07-02,PUT,09:50:00,57.68,Bottom-Long-Red-Red,0.80617,58.92,50.24,15:55:00,57.215,Bottom-Bottom-Green-Green,1,0.0,None,0.0,Bottom-Bottom-Green-Green,0,-1,0.80617,1,0
2024-07-05,P-NULL,10:10:00,57.42,Long-Long-Green-Red,-0.36573,57.63,56.79,10:20:00,57.63,Upper-Long-Red-Green,0,57.6,None,0.0,Upper-Long-Red-Green,0,-1,-0.36573,0,100.0
2024-07-08,P-NULL,10:25:00,55.8803,Upper-Long-Red-Red,-0.82247,56.34,53.123,15:15:00,56.3399,Long-Long-Red-Green,0,56.4,None,0.0,Long-Long-Red-Green,0,-1,-0.82247,0,100.0
2024-07-09,CALL,12:20:00,53.61,Long-Long-Red-Green,3.8239,52.943,57.613,15:55:00,55.66,Upper-Long-Green-Red,1,0.0,None,0.0,Upper-Long-Green-Red,0,-1,3.8239,1,0
2024-07-10,P-CALL,10:00:00,56.13,Upper-Long-Green-Red,-0.40976,56.36,55.44,10:15:00,56.36,Long-Long-Green-Green,0,56.3389,10:40:00,55.96,Upper-Long-Green-Red,-0.67254,0,-1.0823,0,71.8706047819933
2024-07-11,P-CALL,09:50:00,58.58,Long-Long-Green-Red,-1.0925,59.22,54.74,10:10:00,59.22,Long-Long-Green-Red,0,58.635,10:15:00,58.51,Long-Long-Red-Red,-0.21318,0,-1.3057,0,77.14285714285772
2024-07-12,PUT,10:05:00,59.4995,Long-Long-Red-Red,1.3269,60.55,53.197,15:55:00,58.71,Upper-Long-Red-Red,1,0.0,None,0.0,Upper-Long-Red-Red,0,-1,1.3269,1,0
2024-07-15,C-PUT,10:50:00,53.3273,Long-Long-Green-Green,-1.2513,52.66,57.331,11:20:00,52.66,Long-Long-Red-Red,0,52.52,15:55:00,52.28,Long-Upper-Red-Green,1.9639,1,0.71258,1,33.33333333330175
2024-07-16,P-CALL,11:35:00,52.44,Bottom-Long-Red-Red,-1.0488,52.99,49.14,14:50:00,52.99,Upper-Long-Green-Green,0,53.08,15:50:00,52.715,Long-Long-Red-Red,-0.68764,0,-1.7365,0,0.0
2024-07-17,C-NULL,09:55:00,51.83,Upper-Long-Green-Green,-1.0226,51.3,55.01,10:10:00,51.3,Upper-Long-Red-Red,0,50.82,None,0.0,Upper-Long-Red-Red,0,-1,-1.0226,0,100.0
2024-07-18,C-NULL,10:00:00,51.6445,Bottom-Long-Red-Green,-1.4416,50.9,56.112,10:45:00,50.9,Bottom-Long-Green-Red,0,50.89,None,0.0,Bottom-Long-Green-Red,0,-1,-1.4416,0,0.0
2024-07-22,P-NULL,09:55:00,47.0899,Long-Long-Green-Red,-1.4443,47.77,43.009,14:30:00,47.77,Long-Long-Green-Green,0,48.1777,None,0.0,Long-Long-Green-Green,0,-1,-1.4443,0,100.0
2024-07-23,P-CALL,09:55:00,47.8399,Bottom-Long-Green-Red,-0.98265,48.31,45.019,12:35:00,48.31,Long-Long-Green-Green,0,48.29,13:35:00,47.89,Bottom-Bottom-Red-Red,-0.82833,0,-1.811,0,63.14580941446616
2024-07-24,C-PUT,10:30:00,47.39,Bottom-Long-Red-Green,-0.52754,47.14,48.89,10:35:00,47.14,Long-Long-Green-Red,0,47.035,15:20:00,45.828099999999985,Bottom-Long-Green-Red,2.566,1,2.0384,1,66.66666666667193
2024-07-25,P-NULL,10:00:00,45.13,Upper-Long-Green-Red,-1.2187,45.68,41.83,10:25:00,45.68,Long-Long-Green-Green,0,46.15,None,0.0,Long-Long-Green-Green,0,-1,-1.2187,0,0.0
2024-07-26,P-CALL,10:10:00,47.35,Long-Long-Red-Red,-1.3516,47.99,43.51,11:15:00,47.99,Upper-Long-Green-Green,0,48.01,11:40:00,47.52,Long-Upper-Red-Red,-1.0206,0,-2.3723,0,35.543278084713556
